"sample","Username","stimID","ID","group","groupEffectCoded","mediansplitCuriosityWithinSubject","trialMain","itemMain","responseAnswer","rtAnswer","rtCuriosity","responseCuriosity","curiosityGroupMeanCentered","curiosity_dich","rewardByCuriosity","blockMain","trialRecall","itemRecall","responseRecall","cuedRecallStrict","cuedRecallLenient","Flagging","Comments","trialRecognition","itemRecognition","responseRecognition","rtRecognition","responseConfidence","rtConfidence","confidenceGroupMeanCentered","recognition","responseConfidenceCorrectTrials","responseConfidenceIncorrectTrials","confidenceGroupMeanCenteredCorrectTrials","recognitionAboveMeanConf","recognitionConfLevel_1","recognitionConfLevel_above_1","recognitionConfLevel_1_2","recognitionConfLevel_1_2_3","recognitionConfLevel_2","recognitionConfLevel_above_2","recognitionConfLevel_3","recognitionConfLevel_above_3","recognitionConfLevel_3_4","recognitionConfLevel_4","recognitionConfLevel_above_4","recognitionConfLevel_4_5_6","recognitionConfLevel_5","recognitionConfLevel_above_5","recognitionConfLevel_5_6","recognitionConfLevel_6","rememberedStrictAboveAvg","rememberedLenientAboveAvg","rememberedStrictHigh","rememberedLenientHigh","curBen_cont_cuedRecallStrict","curBen_dich_cuedRecallStrict","curBen_cont_cuedRecallLenient","curBen_dich_cuedRecallLenient","curBen_cont_allConf","curBen_dich_allConf","curBen_cont_highConf","curBen_dich_highConf","curBen_cont_aboveAvgConf","curBen_dich_aboveAvgConf","curBen_cont_rememberedStrictAboveAvg","curBen_dich_rememberedStrictAboveAvg","curBen_cont_rememberedLenientAboveAvg","curBen_dich_rememberedLenientAboveAvg","curBen_cont_rememberedStrictHigh","curBen_dich_rememberedStrictHigh","curBen_cont_rememberedLenientHigh","curBen_dich_rememberedLenientHigh"
"main","5be25e2c056ebf0001be5fba","S15","exp2","exp",1,"below",15,22,"4",3.201,4.524,2,-2.38888888888889,-1,-2.38888888888889,2,28,22,"no recall",0,0,NA,"",18,22,"The magician puts the ring into the glass and starts tossing it around until the ring is around the stem.",504274,2,3816,-1.52777777777778,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be25e2c056ebf0001be5fba","S18","exp2","exp",1,"below",5,23,"4",3.144,3.096,2,-2.38888888888889,-1,-2.38888888888889,1,11,23,"no recall",0,0,NA,"",29,23,"The magician pulls three boxes containing flowers from a paper bag.",207065,4,2115,0.472222222222222,1,4,NA,0.472222222222222,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1
"main","5be25e2c056ebf0001be5fba","S21","exp2","exp",1,"median",13,24,"3",3.576,2.447,4,-0.388888888888889,-1,-0.388888888888889,2,31,24,"handle of the spoon is bent upwards without the magician physically touching the handle",1,1,NA,"",22,24,"The magician bents the spoon only sing his pinkie as a force.",780843,4,2205,0.472222222222222,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.388888888888889,-1,-0.388888888888889,-1,0,0,0,0,0,0,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1
"main","5be25e2c056ebf0001be5fba","S25","exp2","exp",1,"below",8,25,"4",3.088,3.304,2,-2.38888888888889,-1,-2.38888888888889,1,21,25,"opens up one croissant and finds item inside",1,1,NA,"",31,25,"The magician makes a silk handkerchief appear inside a bread roll.",127229,3,3279,-0.527777777777778,1,3,NA,-0.527777777777778,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1,0,0,0,0,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1,-2.38888888888889,-1
"main","5be25e2c056ebf0001be5fba","S27","exp2","exp",1,"median",21,26,"4",13.729,3.201,4,-0.388888888888889,-1,-0.388888888888889,2,15,26,"water poured into cups seemingly vanishes from one cup",1,1,NA,"",32,26,"The magician pours water into a cup from the bottle and then pours the water into another cup but when he tips it upside down; no water spills out.",121444,3,4229,-0.527777777777778,1,3,NA,-0.527777777777778,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,0,0,0,0,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1
"main","5be25e2c056ebf0001be5fba","S30","exp2","exp",1,"median",11,27,"2",2.82,4.331,4,-0.388888888888889,-1,-0.388888888888889,1,32,27,"movement of one length of red string seems to affect the length of the other like a pulley system even though the two wands and pieces of string aren't physically connected",1,1,NA,"",26,27,"The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.",146232,6,4480,2.47222222222222,1,6,NA,2.47222222222222,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1
"main","5be25e2c056ebf0001be5fba","S31","exp2","exp",1,"above",28,28,"1",2.194,4.102,5,0.611111111111111,1,0.611111111111111,3,20,28,"no recall",0,0,NA,"",10,28,"The magician places chopsticks into an envelope; but is still able to crush the envelope and its contents into a paper ball.",105226,2,2848,-1.52777777777778,1,2,NA,-1.52777777777778,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be25e2c056ebf0001be5fba","S9","exp2","exp",1,"above",16,19,"1",2.78,3.617,6,1.61111111111111,1,1.61111111111111,2,1,19,"no recall",0,0,NA,"",14,19,"The magician covers the cards with a silk handkerchief. After the silk is removed; the cards are blank.",119657,2,2813,-1.52777777777778,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be25e2c056ebf0001be5fba","Trick20_short","exp2","exp",1,"above",17,32,"2",3.208,2.914,5,0.611111111111111,1,0.611111111111111,2,35,32,"no recall",0,0,NA,"",27,32,"The magician ties a knot around the volunteer's wrist using the rope. After snapping his finger; the nut is tied in the rope; too.",165798,1,2879,-2.52777777777778,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be25e2c056ebf0001be5fba","Trick28","exp2","exp",1,"median",1,33,"3",7.066,5.217,4,-0.388888888888889,-1,-0.388888888888889,1,27,33,"all rings joined and then separated without the use of a hinge",1,1,NA,"",20,33,"The magician links and unlinks several silver rings while they keep their shape.",712188,2,4490,-1.52777777777778,1,2,NA,-1.52777777777778,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,0,0,0,0,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1,-0.388888888888889,-1
"main","5be25e2c056ebf0001be5fba","Trick32_long","exp2","exp",1,"below",36,34,"4",2.747,2.905,3,-1.38888888888889,-1,-1.38888888888889,3,3,34,"coin disappeared and reappeared in different locations e.g. shirt sleeve",1,1,1,"Flagging case 2A: Partial recollection – - THEY ADD INCORRECT Irrelevant INFORMATION (  e.g. shirt sleeve) = Correct ",33,34,"The magician has a coin in each of his hands. They both end up in one hand.",95785,2,2352,-1.52777777777778,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.38888888888889,-1,-1.38888888888889,-1,0,0,0,0,0,0,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1
"main","5be25e2c056ebf0001be5fba","Trick37","exp2","exp",1,"below",32,35,"2",16.652,3.951,3,-1.38888888888889,-1,-1.38888888888889,3,16,35,"no recall",0,0,NA,"",16,35,"An elastic band visually travels from finger to finger.",114899,1,5133,-2.52777777777778,1,1,NA,-2.52777777777778,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38888888888889,-1,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be25e2c056ebf0001be5fba","Trick38","exp2","exp",1,"below",33,36,"2",5.583,4.996,3,-1.38888888888889,-1,-1.38888888888889,3,36,36,"no recall",0,0,NA,"",12,36,"The magician closes one fist around a silk handkerchief and makes it disappear. Then; he makes it appear in his other hand.",120054,4,2995,0.472222222222222,1,4,NA,0.472222222222222,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1,-1.38888888888889,-1
"main","5be25e2c056ebf0001be5fba","Trick4","exp2","exp",1,"above",30,29,"1",4.043,3.432,6,1.61111111111111,1,1.61111111111111,3,19,29,"no recall",0,0,NA,"",13,29,"The magician puts the mobile phone inside the balloon with a simple gesture of his hands.",117495,2,2321,-1.52777777777778,1,2,NA,-1.52777777777778,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be25e2c056ebf0001be5fba","Trick6_short","exp2","exp",1,"above",35,30,"1",4.151,3.886,5,0.611111111111111,1,0.611111111111111,3,4,30,"Ball disappears",0,0,NA,"",5,30,"The magician puts a ball under the cup; which then turns into a larger ball and then becomes an egg.",822030,4,2649,0.472222222222222,1,4,NA,0.472222222222222,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0.611111111111111,1,0.611111111111111,1,0.611111111111111,1,0.611111111111111,1,0.611111111111111,1,0.611111111111111,1,0.611111111111111,1
"main","5be25e2c056ebf0001be5fba","Trick7_short","exp2","exp",1,"above",34,31,"1",2.59,2.662,6,1.61111111111111,1,1.61111111111111,3,5,31,"Girl ends up holding both orange balls in her right hand",1,1,NA,"",9,31,"The magician gets the volunteer to hold a foam ball; which he then transforms into  two balls.",794325,6,3442,2.47222222222222,1,6,NA,2.47222222222222,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1,1.61111111111111,1
"main","5be30116dd850e0001d2ba99","H10","cont5","cont",-1,"above",27,2,"2",2.896,3.004,6,1.11111111111111,1,-1.11111111111111,3,33,2,"made 4 pieces whole again",1,1,NA,"",4,2,"The magician magically repairs split card.",68565,5,2561,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","H15","cont5","cont",-1,"below",8,3,"3",2.602,3.152,3,-1.88888888888889,-1,1.88888888888889,1,31,3,"no recall",0,0,NA,"",14,3,"The magician balances a toothpick on a deck of cards.",34718,5,2643,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1
"main","5be30116dd850e0001d2ba99","H16","cont5","cont",-1,"above",17,4,"2",4.378,2.529,6,1.11111111111111,1,-1.11111111111111,2,27,4,"coke from empty can",1,1,NA,"",33,4,"The magician pours coke into a glass from an empty can.",36507,5,2960,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","H17","cont5","cont",-1,"median",10,5,"2",3.718,2.383,5,0.111111111111111,1,-0.111111111111111,1,35,5,"'chopped' finger off trick",0,0,NA,"",17,5,"The magician uses a guillotine to slice breadsticks; but not the volunteer's finger.",38238,5,2794,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1
"main","5be30116dd850e0001d2ba99","H19","cont5","cont",-1,"above",4,6,"2",2.639,2.817,6,1.11111111111111,1,-1.11111111111111,1,24,6,"no recall",0,0,NA,"",15,6,"The magician places paper in volunteer's hand and sets it alight; revealing a red sponge ball.",32244,4,2797,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.11111111111111,1,1.11111111111111,1,0,0,0,0,0,0,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","H35","cont5","cont",-1,"above",11,7,"1",2.65,2.184,6,1.11111111111111,1,-1.11111111111111,1,6,7,"no recall",0,0,NA,"",12,7,"The volunteer signs a card that is placed into the Ziploc bag; but then appears in the card box.",37788,3,2379,-1.25,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","H36","cont5","cont",-1,"median",36,8,"2",4.699,3.509,5,0.111111111111111,1,-0.111111111111111,3,25,8,"no recall",0,0,NA,"",9,8,"The magician places the nut in the middle of the bold and it magically screws itself.",51935,4,2636,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","H37","cont5","cont",-1,"above",9,9,"1",2.175,2.291,6,1.11111111111111,1,-1.11111111111111,1,23,9,"bent and twisted finger",0,1,1," Flagging case 4:MISS RELEVANT ITEM or INFORMATION ( Unscrew his finger) -- not easy to guess from the cue - THIS TIME IS ONLY lenient cause I believe this answer is quite inaccurate ",26,9,"The magician unscrews his own finger and then shakes it back into place.",44595,5,2064,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","H7","cont5","cont",-1,"above",34,1,"1",4.002,3.28,6,1.11111111111111,1,-1.11111111111111,3,1,1,"no recall",0,0,NA,"",11,1,"The magician lets a coin appear everywhere around the salt shaker.",51915,4,2237,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.11111111111111,1,1.11111111111111,1,0,0,0,0,0,0,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","K10","cont5","cont",-1,"above",24,13,"2",49.816,3.023,6,1.11111111111111,1,-1.11111111111111,2,5,13,"untied the clips",1,1,1,"Flagging case 1: not explaining how - Correct",19,13,"The safety pins magically interlock without breaking the seal.",41069,4,2609,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,0,0,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","K16_short","cont5","cont",-1,"above",5,14,"1",3.346,2.903,7,2.11111111111111,1,-2.11111111111111,1,2,14,"no recall",0,0,NA,"",22,14,"The magician asks the volunteer to mark the cards using the pen. After he shuffles them; the volunteer's writing has disappeared from all of the cards.",35590,5,2993,0.75,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","K18","cont5","cont",-1,"above",7,15,"1",3.365,2.122,6,1.11111111111111,1,-1.11111111111111,1,21,15,"removed cards from picture",0,0,1,"It is true that one of the cards dissapears from the pamphlete but I would say that the only magic trick is that a deck of cards comes from the flyer. QUESTION: Should I rate this correct? Lenient? ",5,15,"A pack of cards appears from a single piece of paper.",71331,6,2514,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","K19_long","cont5","cont",-1,"below",21,16,"2",2.494,2.591,3,-1.88888888888889,-1,1.88888888888889,2,26,16,"moved balls under cup and in pockets etc",0,0,1,"Flagging case 4:MISS RELEVANT ITEM or INFORMATION easy to guess this given answer cue + Flagging case 2B add incorrect  RELEVANT information =  INCORRECT",23,16,"The red balls are placed under the mug and merge to become a form a larger ball.",47490,3,3210,-1.25,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","K2","cont5","cont",-1,"above",22,10,"1",3.794,2.461,6,1.11111111111111,1,-1.11111111111111,2,4,10,"sweets dissapeared ",0,1,1,"Flagging case 5: this moment of surprise is less relevant than - candies fell out of the book. ",6,10,"Green and golden sweets fall out of the pages of the book.",46848,5,2703,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1,1.11111111111111,1
"main","5be30116dd850e0001d2ba99","K21_long","cont5","cont",-1,"median",20,17,"1",2.529,2.381,5,0.111111111111111,1,-0.111111111111111,2,10,17,"no recall",0,0,NA,"",2,17,"The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.",63405,4,2512,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.111111111111111,1,0.111111111111111,1,0,0,0,0,0,0,0.111111111111111,1,0.111111111111111,1
"main","5be30116dd850e0001d2ba99","K24","cont5","cont",-1,"median",1,18,"2",4.936,2.321,5,0.111111111111111,1,-0.111111111111111,1,20,18,"turned 10 into 20 ",1,1,NA,"",20,18,"A £10 note is transformed into a £20  note.",39108,6,4269,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1
"main","5be30116dd850e0001d2ba99","K3","cont5","cont",-1,"below",3,11,"2",2.914,3.213,3,-1.88888888888889,-1,1.88888888888889,1,18,11,"no recall",0,0,NA,"",3,11,"The magician makes ladybirds appear and then disappear again.",59726,4,2678,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1.88888888888889,-1,-1.88888888888889,-1,0,0,0,0,0,0,-1.88888888888889,-1,-1.88888888888889,-1
"main","5be30116dd850e0001d2ba99","K4","cont5","cont",-1,"median",26,12,"1",2.675,3.088,5,0.111111111111111,1,-0.111111111111111,3,34,12,"quick rubiks cube",1,1,1,"Words missing - I guessed he missed to say 'solve' - should I rate it as 'Incorrect'?",25,12,"The magician solves the rubix cube by spinning it in the air.",46323,5,2463,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1
"main","5be30116dd850e0001d2ba99","S11","cont5","cont",-1,"below",12,20,"3",2.457,3.172,3,-1.88888888888889,-1,1.88888888888889,1,19,20,"pushed through hole that wasn't there",1,1,NA,"",21,20,"The magician pushes a cigarette through a coin and then reveals that there is no hole.",40831,5,2650,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1
"main","5be30116dd850e0001d2ba99","S12","cont5","cont",-1,"below",23,21,"4",7.426,2.243,3,-1.88888888888889,-1,1.88888888888889,2,17,21,"moved the hole punch",1,1,NA,"",30,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",38898,5,2904,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1
"main","5be30116dd850e0001d2ba99","S15","cont5","cont",-1,"below",33,22,"4",3.015,3.155,3,-1.88888888888889,-1,1.88888888888889,3,13,22,"no recall",0,0,NA,"",34,22,"The magician places the glass upside down on the ring and covers it with a piece of silk. When he removes it; the ring is placed on the stem.",35440,4,2352,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","S18","cont5","cont",-1,"median",19,23,"1",3.002,3.714,5,0.111111111111111,1,-0.111111111111111,2,12,23,"no recall",0,0,NA,"",28,23,"The magician is able to hide his whole arm inside the blue paper bag.",36887,4,2373,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","S21","cont5","cont",-1,"median",32,24,"3",35.443,2.421,5,0.111111111111111,1,-0.111111111111111,3,8,24,"bent the spoon",1,1,NA,"",36,24,"The magician bents the spoon only sing his pinkie as a force.",30684,5,2272,0.75,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.111111111111111,1,0.111111111111111,1,0,0,0,0,0,0,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1
"main","5be30116dd850e0001d2ba99","S25","cont5","cont",-1,"below",29,25,"4",3.115,2.679,3,-1.88888888888889,-1,1.88888888888889,3,29,25,"napkin in muffin",1,1,NA,"",24,25,"The magician makes a silk handkerchief appear inside a bread roll.",46134,4,2288,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,0,0,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1,-1.88888888888889,-1
"main","5be30116dd850e0001d2ba99","S27","cont5","cont",-1,"median",6,26,"2",4.268,2.316,5,0.111111111111111,1,-0.111111111111111,1,28,26,"water dissappeared ",1,1,NA,"",13,26,"The magician pours water into a cup from the bottle; but when he tips it upside down; no water spills out.",36445,4,3004,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.111111111111111,1,0.111111111111111,1,0,0,0,0,0,0,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,1
"main","5be30116dd850e0001d2ba99","S30","cont5","cont",-1,"below",18,27,"3",3.372,2.081,4,-0.888888888888889,-1,0.888888888888889,2,30,27,"no recall",0,0,NA,"",29,27,"The magician is able to join the two separated parts of the stick.",38387,2,3968,-2.25,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","S31","cont5","cont",-1,"above",25,28,"2",4.335,3.886,6,1.11111111111111,1,-1.11111111111111,3,14,28,"no recall",0,0,NA,"",16,28,"The magician folds the envelope multiple times until he reveals that it is a pair of chop sticks.",33565,5,2287,0.75,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","S9","cont5","cont",-1,"median",13,19,"1",2.77,2.532,5,0.111111111111111,1,-0.111111111111111,2,16,19,"no recall",0,0,NA,"",35,19,"The magician shows a card and then pulls the correct card from a shuffled deck.",32312,4,3519,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main","5be30116dd850e0001d2ba99","Trick20_short","cont5","cont",-1,"median",30,32,"2",54.358,4.469,5,0.111111111111111,1,-0.111111111111111,3,3,32,"no recall",0,0,NA,"",10,32,"The magician ties a knot around the volunteer's wrist using the rope. After snapping his finger; the nut is tied in the rope; too.",52696,3,2592,-1.25,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
